Headline ID,Body ID,Stance
1759,1293,2
663,1293,2
1958,1293,2
1843,1293,2
1950,1293,2
1951,1293,2
1946,1293,2
2154,1293,2
263,1293,2
824,1293,2
2161,1293,2
583,1293,2
714,1293,2
1798,1293,2
1959,1293,2
2165,1293,2
1077,1293,2
1316,1293,1
2155,1293,2
1228,1293,1
1058,1293,2
1954,1293,2
1952,1293,2
1250,1293,2
1237,1293,2
208,1293,2
1943,1293,2
188,1293,2
1916,1293,2
2356,1293,1
1619,1293,1
2164,1293,2
2160,1293,2
1953,1293,2
1420,1293,2
1368,1293,2
2163,1293,2
2156,1293,1
2157,1293,2
766,1294,2
794,1294,2
809,1294,2
779,1294,2
799,1294,2
2426,1294,2
782,1294,2
770,1294,2
774,1294,2
355,1294,2
772,1294,2
2047,1294,1
793,1294,2
786,1294,2
798,1294,2
784,1294,2
2052,1294,1
2164,1294,2
2046,1294,1
2163,1294,2
1318,1294,2
803,1294,2
781,1294,1
1949,1294,2
216,1294,2
812,1294,2
801,1294,2
2044,1294,1
2425,1294,2
2424,1294,2
274,1294,2
2050,1294,1
308,1294,2
785,1294,2
453,1294,1
2330,1294,2
1797,1294,2
811,1294,2
335,1294,2
218,1294,2
789,1294,2
807,1294,2
788,1294,2
1026,1294,2
800,1294,2
465,1294,2
1793,1294,2
777,1294,2
808,1294,2
2423,1294,2
1814,1294,2
2049,1294,1
1444,1294,2
575,1294,2
819,1294,2
2382,1294,2
771,1294,2
805,1294,2
1153,1295,2
295,1295,2
262,1295,2
237,1295,2
1303,1295,2
289,1295,2
263,1295,2
261,1295,2
1851,1295,2
2398,1295,2
1870,1295,2
244,1295,2
1780,1295,2
239,1295,2
1793,1295,2
258,1295,2
1394,1295,1
1379,1295,1
276,1295,2
227,1295,2
270,1295,2
275,1295,2
302,1295,2
279,1295,2
233,1295,2
1785,1295,2
273,1295,2
253,1295,2
284,1295,2
1399,1295,1
2465,1295,2
271,1295,2
264,1295,2
310,1295,2
225,1295,2
257,1295,2
281,1295,2
1781,1295,2
243,1295,2
1775,1295,2
252,1295,2
1795,1295,2
285,1295,2
219,1295,2
600,1295,0
250,1295,2
294,1295,2
1786,1295,2
166,1295,2
1779,1295,2
1784,1295,2
999,1295,2
1792,1295,2
238,1295,2
296,1295,2
259,1295,2
1366,1295,2
1393,1295,0
226,1295,2
255,1295,2
1429,1295,2
251,1295,2
214,1295,2
218,1295,2
235,1295,2
390,1295,2
280,1295,2
495,1295,2
298,1295,2
217,1295,2
278,1295,2
1377,1295,1
1773,1295,2
282,1295,2
1107,1295,2
224,1295,2
306,1295,2
303,1295,2
1783,1295,2
301,1295,0
242,1295,2
175,1295,2
288,1295,2
220,1295,2
600,1295,0
260,1295,2
966,1295,1
236,1295,2
1402,1295,0
300,1295,2
248,1295,2
1437,1295,2
1361,1295,1
234,1295,2
305,1295,2
1155,1296,2
819,1296,2
788,1296,2
1919,1296,1
216,1296,2
335,1296,2
2164,1296,2
2105,1296,2
808,1296,2
1933,1296,1
636,1296,2
646,1296,2
1793,1296,2
772,1296,2
1926,1296,1
465,1296,2
779,1296,2
801,1296,2
2107,1296,2
812,1296,2
650,1296,2
784,1296,2
1318,1296,1
798,1296,2
800,1296,2
2103,1296,2
428,1296,2
2106,1296,2
1321,1296,2
1937,1296,1
1797,1296,2
2109,1296,2
789,1296,2
1924,1296,1
645,1296,2
653,1296,2
559,1296,2
643,1296,2
799,1296,2
766,1296,2
648,1296,2
659,1296,2
809,1296,2
639,1296,2
805,1296,2
218,1296,2
1878,1296,2
807,1296,2
575,1296,2
1170,1296,1
2102,1296,2
274,1296,2
632,1296,2
785,1296,2
1392,1296,2
1877,1296,2
1444,1296,2
2104,1296,2
1938,1296,1
774,1296,2
770,1296,2
782,1296,2
2098,1296,2
308,1296,2
811,1296,2
635,1296,2
777,1296,2
2101,1296,2
355,1296,2
1292,1296,2
803,1296,2
786,1296,2
794,1296,2
2108,1296,2
663,1296,2
2099,1296,2
651,1296,2
1914,1296,1
1263,1296,1
666,1296,2
793,1296,2
771,1296,2
1051,1296,1
1275,1297,0
1140,1297,0
2412,1297,0
716,1298,3
265,1298,1
1942,1298,2
702,1298,1
748,1298,0
763,1298,1
717,1298,3
747,1298,1
365,1298,1
755,1298,3
703,1298,0
756,1298,1
749,1298,1
732,1298,1
472,1298,1
738,1298,0
742,1298,1
723,1298,1
271,1298,1
2378,1298,2
743,1298,1
705,1298,1
2019,1299,2
802,1299,2
801,1299,3
784,1299,0
772,1299,3
1393,1299,2
771,1299,0
308,1299,1
580,1299,2
1361,1299,2
1712,1299,2
954,1299,2
681,1299,2
2281,1299,2
1400,1299,2
670,1299,2
314,1299,2
1360,1299,2
789,1299,0
794,1299,0
1709,1299,2
1724,1299,2
1717,1299,2
1707,1299,2
800,1299,3
1726,1299,2
169,1299,2
728,1299,2
966,1299,2
469,1299,2
1394,1299,2
2279,1299,2
1716,1299,2
1380,1299,2
1386,1299,2
211,1299,2
1723,1299,2
1734,1299,2
1720,1299,2
1759,1299,2
600,1299,2
1402,1299,2
1165,1299,2
1731,1299,2
335,1299,0
1727,1299,2
956,1299,2
1714,1299,2
819,1299,1
189,1299,2
1359,1299,2
2046,1299,2
257,1299,2
2277,1299,2
419,1299,2
751,1299,2
2428,1299,2
1715,1299,2
1043,1299,2
274,1299,1
766,1299,0
177,1299,2
1710,1299,2
1718,1299,2
760,1299,2
1713,1299,2
1390,1299,2
1719,1299,2
985,1299,2
727,1299,2
2083,1299,2
1250,1299,2
1401,1299,2
793,1299,0
2430,1299,2
812,1299,0
593,1299,2
799,1299,3
1382,1299,2
1733,1299,2
786,1299,3
1711,1299,2
1705,1299,2
1377,1299,2
457,1299,2
259,1299,2
785,1299,3
2427,1299,2
1729,1299,2
1722,1299,2
1457,1299,2
1832,1299,2
2361,1299,2
1114,1299,2
996,1299,2
243,1299,2
1399,1299,2
301,1299,2
958,1299,2
1389,1299,2
1363,1299,2
1408,1299,2
1706,1299,2
1365,1299,2
1939,1299,2
1725,1299,2
803,1299,3
708,1299,2
1730,1299,2
1379,1299,2
770,1299,0
2053,1299,2
1485,1299,2
600,1299,2
286,1299,2
1493,1300,2
684,1300,1
1765,1300,2
1766,1300,2
1202,1300,2
1763,1300,2
1764,1300,1
2289,1300,1
49,1300,2
1761,1300,2
2288,1300,1
1762,1300,2
2290,1300,1
112,1300,1
645,1301,0
424,1301,2
434,1301,2
427,1301,2
430,1301,2
437,1301,2
435,1301,2
444,1301,2
433,1301,2
447,1301,2
429,1301,2
632,1301,0
431,1301,2
441,1301,2
636,1301,0
428,1301,0
445,1301,2
666,1301,0
643,1301,3
425,1301,2
442,1301,2
426,1301,2
168,1301,2
446,1301,2
436,1301,2
443,1301,2
28,1301,2
432,1301,2
639,1301,1
440,1301,2
635,1301,0
439,1301,2
2322,1302,1
2012,1302,2
2000,1302,2
581,1302,2
1719,1302,2
1802,1302,1
2145,1302,1
2269,1302,1
813,1302,2
2117,1302,2
2116,1302,2
730,1303,3
324,1303,2
338,1303,2
328,1303,2
337,1303,2
721,1303,0
331,1303,2
729,1303,3
333,1303,2
334,1303,2
347,1303,2
326,1303,1
348,1303,2
345,1303,2
330,1303,2
336,1303,2
349,1303,2
722,1303,3
325,1303,2
341,1303,2
700,1303,3
268,1303,3
733,1303,3
341,1303,2
735,1303,3
319,1303,2
327,1303,2
320,1303,2
704,1303,3
317,1303,2
1554,1304,2
1536,1304,2
1545,1304,2
2067,1304,2
934,1304,2
890,1304,2
1533,1304,2
1530,1304,2
1557,1304,2
1288,1304,2
1546,1304,2
1477,1304,2
1556,1304,2
1539,1304,2
1013,1304,2
2114,1304,2
893,1304,2
1527,1304,2
1590,1304,2
1663,1304,2
1537,1304,2
1550,1304,2
1531,1304,2
1356,1304,2
108,1304,2
1535,1304,2
1532,1304,2
909,1304,2
1540,1304,2
1542,1304,2
1541,1304,2
1665,1304,2
1528,1304,2
2111,1304,2
2307,1304,2
1553,1304,2
1526,1304,2
1547,1304,2
1544,1304,2
832,1304,2
508,1304,2
1552,1304,2
1642,1304,2
1096,1304,2
2346,1304,1
898,1304,2
920,1304,2
891,1304,2
1543,1304,2
1555,1304,2
2119,1304,2
1534,1304,2
1538,1304,2
1189,1304,2
1548,1304,2
533,1304,2
1549,1304,2
529,1304,2
1495,1304,2
1123,1304,2
1551,1304,2
1285,1304,2
1529,1304,2
1103,1305,1
1099,1305,1
1098,1305,1
734,1305,1
1208,1306,0
1224,1306,1
823,1306,0
1225,1306,0
1210,1306,0
1226,1306,1
1215,1306,0
1223,1306,1
1217,1306,0
1220,1306,0
1679,1307,1
992,1307,1
992,1307,1
2021,1307,1
2016,1307,1
1893,1307,1
2020,1307,1
392,1307,1
1337,1308,2
1340,1308,2
1327,1308,2
1325,1308,2
945,1308,2
1339,1308,2
999,1308,2
1332,1308,2
1320,1308,2
1335,1308,2
545,1308,1
1145,1308,2
1329,1308,2
1322,1308,2
1330,1308,2
1326,1308,2
1317,1308,2
707,1308,2
1336,1308,2
556,1308,1
1341,1308,2
1323,1308,2
1319,1308,2
554,1308,1
571,1308,1
1328,1308,2
1331,1308,2
866,1309,2
1096,1309,1
102,1309,2
1545,1309,1
868,1309,2
527,1309,2
1540,1309,1
856,1309,2
1533,1309,1
508,1309,1
1544,1309,1
532,1309,2
87,1309,2
879,1309,2
839,1309,2
1554,1309,1
1528,1309,1
831,1309,2
863,1309,2
846,1309,2
847,1309,2
864,1309,2
108,1309,1
890,1309,0
825,1309,2
855,1309,2
104,1309,2
1288,1309,1
1527,1309,1
1356,1309,1
832,1309,2
858,1309,2
1551,1309,1
1532,1309,0
1534,1309,1
1555,1309,1
837,1309,2
828,1309,2
853,1309,2
1529,1309,0
838,1309,2
873,1309,2
1556,1309,0
867,1309,2
829,1309,2
1585,1310,2
1649,1310,2
1518,1310,2
394,1310,2
1086,1310,2
1081,1310,2
1662,1310,2
839,1310,2
2292,1310,2
1671,1310,2
1285,1310,2
1175,1310,1
1658,1310,2
1558,1310,2
1669,1310,2
1656,1310,2
1660,1310,2
618,1310,2
1678,1310,2
2122,1310,0
401,1310,2
1203,1310,2
1285,1310,2
1523,1310,2
405,1310,2
404,1310,2
393,1310,2
925,1310,2
1666,1310,2
1520,1310,2
58,1310,2
523,1310,2
396,1310,0
1474,1310,2
1524,1310,2
1675,1310,2
126,1310,2
523,1310,2
1655,1310,2
1200,1310,2
48,1310,2
881,1310,2
1676,1310,2
1646,1310,2
1522,1310,2
1563,1310,2
1517,1310,2
894,1310,2
867,1310,2
407,1310,2
1677,1310,2
395,1310,2
907,1310,2
1663,1310,2
406,1310,2
2460,1310,2
1659,1310,2
402,1310,2
397,1310,2
403,1310,2
1644,1310,2
1521,1310,2
502,1310,2
1519,1310,2
1661,1310,2
1142,1310,2
76,1310,2
1021,1310,2
399,1310,2
687,1310,2
1633,1310,2
1648,1310,2
1653,1310,2
840,1310,2
79,1310,2
1126,1310,2
1670,1310,2
1672,1310,2
398,1310,2
1450,1311,2
1453,1311,1
1436,1311,2
1076,1311,2
1245,1311,2
182,1311,2
1432,1311,2
254,1311,2
1449,1311,2
1434,1311,2
1454,1311,2
421,1311,2
1440,1311,2
1455,1311,2
1247,1311,2
1452,1311,2
1453,1311,1
1433,1311,2
1446,1311,2
197,1311,1
1437,1311,2
1439,1311,2
1431,1311,2
1456,1311,2
1344,1311,2
192,1311,1
1457,1311,2
1435,1311,2
1968,1311,1
796,1311,2
1442,1311,2
315,1312,0
988,1312,1
470,1312,2
486,1312,2
490,1312,2
464,1312,2
1158,1312,0
462,1312,0
489,1312,2
452,1312,2
480,1312,2
493,1312,2
483,1312,2
1754,1312,1
477,1312,2
1033,1312,0
1746,1312,0
1749,1312,0
246,1312,2
1747,1312,1
449,1312,2
1742,1312,1
476,1312,2
1748,1312,0
458,1312,2
1434,1313,1
254,1313,0
1454,1313,1
1456,1313,1
1442,1313,1
1452,1313,0
1432,1313,0
1344,1313,1
1446,1313,1
421,1313,0
1076,1313,3
1435,1313,1
171,1314,2
317,1314,1
319,1314,1
331,1314,1
333,1314,1
32,1314,2
341,1314,1
1443,1314,2
32,1314,2
337,1314,1
2138,1314,2
328,1314,1
1417,1314,2
338,1314,1
284,1314,2
2140,1314,2
341,1314,1
348,1314,1
330,1314,1
336,1314,1
349,1314,1
211,1314,2
1730,1314,2
347,1314,1
327,1314,1
626,1315,0
625,1315,0
624,1315,0
2226,1316,2
2229,1316,2
1824,1316,1
36,1316,2
612,1316,2
64,1316,2
133,1316,2
135,1316,2
941,1316,1
2230,1316,2
1634,1316,2
132,1316,2
92,1316,2
139,1316,2
115,1316,2
147,1316,2
148,1316,2
1567,1316,2
2231,1316,2
141,1316,2
2323,1316,2
532,1316,2
127,1316,2
1826,1316,1
156,1316,2
1586,1316,2
137,1316,2
2232,1316,2
2233,1316,2
1186,1316,2
942,1316,2
2227,1316,2
1593,1316,1
1584,1316,2
1825,1316,1
1120,1316,2
2228,1316,2
124,1316,2
140,1316,2
1823,1316,1
521,1316,2
1232,1317,2
806,1317,2
261,1317,2
1458,1317,2
817,1317,2
2083,1317,2
2088,1317,2
411,1317,2
1971,1317,1
1723,1317,2
797,1317,2
2085,1317,2
637,1317,2
778,1317,2
2090,1317,2
819,1317,2
1360,1317,2
2013,1317,2
2084,1317,1
216,1317,2
795,1317,2
1731,1317,2
2093,1317,2
1815,1317,2
238,1317,2
723,1317,2
216,1318,0
293,1318,0
256,1318,0
216,1318,0
291,1318,0
185,1318,0
241,1318,0
247,1319,1
1377,1319,2
1359,1319,2
1390,1319,2
1363,1319,2
292,1319,3
990,1319,0
346,1319,3
1393,1319,2
728,1319,2
600,1319,2
987,1319,3
1386,1319,2
177,1319,2
1402,1319,2
1379,1319,2
1399,1319,2
969,1319,1
1004,1319,0
966,1319,2
301,1319,2
956,1319,0
1400,1319,2
1361,1319,2
1394,1319,2
1401,1319,2
751,1319,2
600,1319,2
1365,1319,2
1380,1319,2
1389,1319,2
2318,1320,1
2316,1320,1
2314,1320,1
2319,1320,1
1738,1320,1
2313,1320,1
1414,1320,1
1059,1321,3
1055,1321,3
1062,1321,3
1034,1321,1
1042,1321,0
1046,1321,3
1063,1321,3
1053,1321,0
1028,1321,3
904,1322,2
894,1322,2
1142,1322,2
630,1322,2
897,1322,2
911,1322,2
883,1322,2
2040,1322,2
1138,1322,2
1475,1322,2
916,1322,2
50,1322,1
1136,1322,2
900,1322,2
2288,1322,2
907,1322,2
39,1322,1
887,1322,2
2289,1322,2
886,1322,2
1519,1322,2
927,1322,2
70,1322,2
884,1322,2
45,1322,1
519,1322,2
54,1322,1
86,1322,2
901,1322,2
903,1322,2
906,1322,2
47,1322,1
65,1322,2
1492,1322,2
1143,1322,2
885,1322,2
888,1322,2
909,1322,2
41,1322,1
1140,1322,2
1885,1322,2
913,1322,2
1134,1322,2
889,1322,2
38,1322,1
917,1322,2
506,1322,2
923,1322,2
223,1323,2
216,1323,2
2128,1323,2
297,1323,2
2124,1323,2
241,1323,2
265,1323,2
1643,1323,2
1931,1323,2
216,1323,2
701,1323,1
1842,1323,2
2125,1323,2
256,1323,2
293,1323,2
292,1323,2
975,1323,2
308,1323,2
2438,1323,2
245,1323,2
274,1323,2
1212,1323,2
2131,1323,2
790,1323,2
2174,1323,1
180,1323,2
2126,1323,2
587,1323,2
221,1323,2
1747,1323,2
2132,1323,2
2123,1323,2
254,1323,2
370,1323,1
291,1323,2
232,1323,2
185,1323,2
2127,1323,2
2129,1323,2
381,1323,1
2130,1323,2
231,1323,2
830,1324,2
871,1324,2
1844,1324,2
847,1324,2
858,1324,2
881,1324,1
846,1324,2
879,1324,2
1519,1324,1
105,1324,2
843,1324,2
1521,1324,1
839,1324,2
880,1324,2
125,1324,2
849,1324,2
499,1324,2
852,1324,2
532,1324,2
873,1324,2
1518,1324,1
868,1324,2
875,1324,2
882,1324,2
853,1324,2
874,1324,2
506,1324,2
859,1324,2
837,1324,2
829,1324,2
397,1324,2
831,1324,2
864,1324,2
102,1324,2
856,1324,2
866,1324,2
844,1324,2
828,1324,2
832,1324,2
1845,1324,2
82,1324,2
876,1324,2
835,1324,2
104,1324,2
527,1324,2
845,1324,2
833,1324,2
154,1324,2
860,1324,2
857,1324,2
872,1324,2
523,1324,2
867,1324,2
825,1324,2
848,1324,2
865,1324,2
840,1324,2
613,1324,2
914,1324,2
863,1324,2
841,1324,2
854,1324,2
878,1324,2
1529,1324,2
826,1324,2
838,1324,2
855,1324,2
403,1324,2
1203,1324,2
1522,1324,1
87,1324,2
842,1324,2
870,1324,2
851,1324,2
683,1324,2
827,1324,2
1,1325,2
2100,1325,2
10,1325,2
1231,1325,2
34,1325,1
9,1325,2
11,1325,2
19,1325,2
1321,1325,2
2015,1325,2
1247,1325,2
7,1325,2
4,1325,2
33,1325,2
1631,1325,1
26,1325,2
579,1325,2
0,1325,2
3,1325,2
8,1325,2
2,1325,2
24,1325,2
1288,1326,2
1675,1326,2
1124,1326,3
839,1326,2
1563,1326,2
79,1326,2
1095,1326,2
932,1326,2
1645,1326,2
2032,1326,2
1285,1326,2
2243,1326,2
1086,1326,2
1656,1326,2
2238,1326,2
1269,1326,2
908,1326,2
1677,1326,2
1558,1326,2
1591,1326,2
1271,1326,2
1660,1326,2
1669,1326,2
1274,1326,2
1200,1326,2
1276,1326,2
693,1326,3
1474,1326,2
2097,1326,2
1648,1326,2
1653,1326,2
1673,1326,2
1655,1326,2
925,1326,2
1267,1326,2
1651,1326,2
1142,1326,2
610,1326,2
1664,1326,2
1670,1326,2
1962,1326,0
1285,1326,2
1671,1326,2
867,1326,2
88,1326,2
1280,1326,2
1203,1326,2
1666,1326,2
836,1326,2
1661,1326,2
1967,1326,0
1654,1326,0
1662,1326,2
1501,1326,2
1278,1326,2
1676,1326,2
396,1326,2
1282,1326,2
1649,1326,2
915,1326,2
861,1326,2
1659,1326,2
2039,1326,2
1678,1326,2
1964,1326,1
928,1326,2
837,1326,2
115,1326,2
1658,1326,2
907,1326,2
1270,1326,2
1646,1326,2
893,1326,2
523,1326,2
1644,1326,2
832,1326,2
48,1326,2
1286,1326,2
1523,1326,2
1633,1326,2
1021,1326,2
627,1326,2
1652,1326,2
1281,1326,2
876,1326,2
2242,1326,2
523,1326,2
1672,1326,2
1663,1326,2
1550,1326,2
1126,1326,2
1160,1327,1
753,1327,1
2332,1327,1
412,1327,1
1807,1327,1
2336,1327,1
619,1328,2
620,1328,2
610,1328,2
616,1328,2
612,1328,2
622,1328,2
617,1328,2
1117,1328,1
621,1328,0
615,1328,2
618,1328,2
614,1328,2
1167,1329,1
1422,1329,1
1624,1329,1
1407,1329,1
1622,1329,1
440,1329,1
1375,1329,1
966,1330,1
1394,1330,1
301,1330,1
1379,1330,1
1361,1330,1
1399,1330,1
600,1330,1
600,1330,1
1363,1330,1
1377,1330,1
1393,1330,1
1402,1330,1
2262,1331,2
2363,1331,2
2334,1331,2
2330,1331,2
440,1331,1
2333,1331,2
2332,1331,2
2335,1331,2
1807,1331,2
1407,1331,0
2336,1331,2
2436,1331,2
1624,1331,1
2372,1331,2
1625,1331,0
412,1331,2
959,1331,2
2170,1331,2
1988,1331,2
1167,1331,0
2082,1331,2
1160,1331,2
755,1331,2
2331,1331,2
1422,1331,1
753,1331,2
1375,1331,0
1622,1331,1
1277,1332,0
838,1332,0
1283,1332,0
1287,1332,0
1272,1332,0
1284,1332,0
990,1333,3
1004,1333,3
956,1333,3
346,1333,0
969,1333,1
987,1333,0
247,1333,1
292,1333,0
981,1333,0
2461,1334,0
2444,1334,0
2458,1335,3
2466,1335,0
2277,1335,3
262,1336,0
1750,1336,2
470,1336,2
276,1336,1
275,1336,0
244,1336,0
251,1336,1
472,1336,2
248,1336,1
316,1336,2
280,1336,0
483,1336,2
464,1336,2
246,1336,2
294,1336,0
279,1336,0
489,1336,2
490,1336,2
302,1336,1
458,1336,2
1750,1336,2
214,1336,1
264,1336,1
471,1336,2
366,1336,2
2167,1336,2
2011,1336,2
306,1336,0
452,1336,2
338,1336,2
225,1336,0
289,1336,1
477,1336,2
310,1336,1
1868,1336,2
235,1336,1
270,1336,1
281,1336,0
296,1336,0
476,1336,2
227,1336,1
213,1336,2
217,1336,1
2168,1336,2
462,1336,2
480,1336,2
493,1336,2
258,1336,0
263,1336,0
224,1336,1
220,1336,0
300,1336,1
1603,1336,2
236,1336,1
233,1336,1
260,1336,1
454,1336,2
305,1336,1
486,1336,2
449,1336,2
2164,1337,2
1228,1337,1
575,1337,2
2355,1337,1
1619,1337,1
1420,1337,2
2156,1337,1
208,1337,2
2165,1337,2
2161,1337,2
2155,1337,2
1219,1337,2
2160,1337,2
2159,1337,2
488,1337,2
2144,1337,2
1230,1337,2
2163,1337,2
1843,1337,2
1798,1337,2
1316,1337,1
2154,1337,2
2158,1337,2
2157,1337,2
1229,1337,2
2162,1337,2
2356,1337,1
467,1338,2
1445,1338,2
1115,1338,2
560,1338,2
18,1338,0
254,1338,2
1435,1338,2
1770,1338,2
676,1338,2
1112,1338,2
678,1338,2
1772,1338,2
6,1338,0
1436,1338,2
1771,1338,2
382,1338,2
161,1338,2
1114,1338,2
1440,1338,2
1433,1338,2
1247,1338,2
1450,1338,2
672,1338,2
1033,1338,2
1691,1338,2
738,1338,2
1769,1338,2
669,1338,2
421,1338,2
1437,1338,2
1452,1338,2
782,1338,2
182,1338,2
679,1338,2
1109,1338,2
1768,1338,2
1252,1338,2
1344,1338,2
22,1338,0
1431,1338,2
796,1338,2
15,1338,0
675,1338,2
360,1338,2
13,1338,2
1456,1338,2
1432,1338,2
1453,1338,2
674,1338,2
1113,1338,2
680,1338,2
1110,1338,2
642,1338,2
1434,1338,2
1455,1338,2
1341,1338,2
28,1338,1
1454,1338,2
1442,1338,2
1111,1338,2
1245,1338,2
677,1338,2
671,1338,2
1457,1338,2
188,1338,2
1439,1338,2
1446,1338,2
1076,1338,2
673,1338,2
269,1338,2
21,1338,0
487,1338,2
1449,1338,2
477,1339,2
470,1339,2
452,1339,2
1872,1339,0
454,1339,2
474,1339,2
246,1339,2
706,1339,1
1873,1339,1
490,1339,2
338,1339,2
472,1339,2
449,1339,2
1871,1339,0
489,1339,2
480,1339,2
493,1339,2
220,1339,2
1812,1339,0
471,1339,2
464,1339,2
486,1339,2
483,1339,2
476,1339,2
458,1339,2
463,1339,0
462,1339,2
472,1340,1
763,1340,1
717,1340,0
738,1340,3
705,1340,1
702,1340,1
716,1340,0
749,1340,1
755,1340,0
365,1340,1
732,1340,1
703,1340,3
747,1340,1
723,1340,1
271,1340,1
265,1340,1
711,1340,0
743,1340,1
742,1340,1
756,1340,1
748,1340,3
2159,1341,1
2160,1341,1
2144,1341,1
2164,1341,1
1798,1341,1
1843,1341,1
2165,1341,1
2155,1341,1
2005,1342,2
254,1342,2
1468,1342,0
321,1342,2
604,1342,0
575,1342,1
329,1342,2
332,1342,2
1230,1342,0
315,1342,2
350,1342,2
2002,1342,2
311,1342,2
1466,1342,1
340,1342,2
2006,1342,2
1461,1342,0
1289,1342,2
343,1342,2
1464,1342,0
2004,1342,2
309,1342,2
339,1342,2
318,1342,2
344,1342,2
329,1342,2
340,1343,0
329,1343,2
332,1343,2
339,1343,2
329,1343,2
344,1343,2
309,1343,2
318,1343,2
1132,1343,1
350,1343,2
321,1343,2
1573,1343,0
343,1343,2
1576,1343,1
254,1343,2
315,1343,2
1578,1343,0
1073,1344,1
1069,1344,1
1078,1344,1
1075,1344,1
603,1344,1
1068,1344,1
193,1344,1
872,1345,3
45,1345,2
50,1345,2
1189,1345,2
849,1345,0
49,1345,2
41,1345,2
874,1345,3
860,1345,3
37,1345,2
40,1345,2
48,1345,2
154,1345,3
115,1345,2
1552,1345,2
105,1345,3
859,1345,3
39,1345,2
851,1345,1
42,1345,2
53,1345,2
51,1345,2
876,1345,3
46,1345,2
38,1345,2
835,1345,3
52,1345,2
833,1345,0
826,1345,1
842,1345,3
2377,1345,2
2448,1345,2
613,1345,3
848,1345,3
44,1345,2
57,1345,2
54,1345,2
43,1345,2
36,1345,2
841,1345,0
870,1345,3
1860,1345,2
857,1345,0
852,1345,0
47,1345,2
1332,1346,1
1327,1346,1
945,1346,1
999,1346,1
1317,1346,1
1339,1346,1
1325,1346,1
1340,1346,1
1328,1346,1
1145,1346,1
1336,1346,1
1326,1346,1
944,1347,2
342,1347,2
226,1347,2
240,1347,2
228,1347,2
271,1347,2
1001,1347,2
230,1347,2
1605,1347,2
301,1347,2
309,1347,2
949,1347,2
247,1347,2
273,1347,2
980,1347,2
289,1347,2
275,1347,2
243,1347,2
300,1347,2
266,1347,2
968,1347,2
595,1347,2
310,1347,2
252,1347,2
1006,1347,2
217,1347,2
250,1347,2
603,1347,2
283,1347,2
479,1347,2
287,1347,2
233,1347,2
386,1347,2
272,1347,2
304,1347,2
251,1347,2
299,1347,2
1608,1347,2
764,1347,2
255,1347,2
214,1347,2
1003,1347,2
220,1347,2
234,1347,2
224,1347,2
166,1347,2
277,1347,2
253,1347,2
303,1347,2
952,1347,1
282,1347,2
218,1347,2
257,1347,2
246,1347,2
276,1347,2
270,1347,2
590,1347,2
244,1347,2
261,1347,2
278,1347,2
294,1347,2
227,1347,2
259,1347,2
985,1347,2
288,1347,2
4,1347,2
305,1347,2
175,1347,2
284,1347,2
158,1347,2
260,1347,2
242,1347,2
229,1347,2
592,1347,2
265,1347,2
296,1347,2
248,1347,2
263,1347,2
998,1347,2
950,1347,2
245,1347,2
269,1347,2
285,1347,2
239,1347,2
268,1347,2
279,1347,2
307,1347,2
281,1347,2
264,1347,2
236,1347,2
959,1347,2
262,1347,2
306,1347,2
298,1347,2
237,1347,2
589,1347,2
27,1347,1
593,1347,2
302,1347,2
280,1347,2
249,1347,2
286,1347,2
215,1347,2
238,1347,2
235,1347,2
973,1347,2
219,1347,2
600,1347,2
1002,1347,2
174,1347,1
290,1347,2
222,1347,2
295,1347,2
267,1347,2
258,1347,2
225,1347,2
2189,1348,2
527,1348,2
51,1348,2
1854,1348,2
2191,1348,2
2032,1348,2
2064,1348,2
537,1348,2
1907,1348,2
40,1348,2
537,1348,2
1846,1348,0
2237,1348,2
145,1348,0
1847,1348,2
2310,1348,0
1620,1348,2
511,1348,2
1853,1348,2
2188,1348,2
2094,1348,2
1858,1348,0
617,1348,2
2190,1348,2
1866,1348,2
1651,1348,2
2192,1348,2
1526,1348,2
1414,1349,2
10,1349,2
1226,1349,2
576,1349,2
1132,1349,2
1318,1349,2
1155,1349,2
778,1349,2
1468,1349,0
1321,1349,2
666,1349,2
2315,1349,2
1577,1349,2
441,1349,2
575,1349,1
604,1349,0
1259,1349,2
1229,1349,0
2318,1349,2
651,1349,2
1578,1349,2
2313,1349,2
645,1349,2
2118,1349,2
1573,1349,2
1406,1349,2
2317,1349,2
662,1349,2
659,1349,2
2316,1349,2
1576,1349,2
635,1349,2
1170,1349,2
643,1349,2
639,1349,2
1230,1349,0
290,1349,2
1577,1349,2
650,1349,2
1464,1349,0
632,1349,2
1292,1349,2
1461,1349,0
663,1349,2
551,1349,2
653,1349,2
648,1349,2
646,1349,2
1131,1349,2
2319,1349,2
559,1349,2
2314,1349,2
636,1349,2
1684,1349,2
1738,1349,2
428,1349,2
1574,1349,2
340,1349,2
1575,1349,2
793,1349,2
1466,1349,1
1118,1350,2
2309,1350,2
2396,1350,0
2310,1350,2
2097,1350,2
1846,1350,2
1080,1350,2
2312,1350,2
145,1350,2
1858,1350,2
2311,1350,0
1536,1350,3
244,1351,2
271,1351,2
252,1351,2
1258,1351,2
1237,1351,2
1516,1351,1
260,1351,2
294,1351,2
251,1351,2
1235,1351,2
301,1351,2
1256,1351,2
1233,1351,2
300,1351,2
258,1351,2
227,1351,2
275,1351,2
243,1351,2
273,1351,2
1243,1351,2
